Order_ID,Payment_Method,Payment_Status
26978,Card,Success
26979,Card,Failed
26980,Card,Success
26981,Card,Success
26982,COD,Success
26983,COD,Success
26984,UPI,Success
26985,Card,Success
26986,COD,Success
26987,UPI,Success
26988,UPI,Success
26989,Card,Success
26990,COD,Success
26991,COD,Success
26992,COD,Success
26993,Card,Success
26994,COD,Success
26995,UPI,Success
26996,COD,Success
26997,UPI,Success
26998,Card,Success
26999,COD,Success
27000,UPI,Success
27001,UPI,Success
27002,Card,Success
27003,Card,Success
27004,COD,Success
27005,COD,Success
27006,COD,Success
27007,Card,Success
27008,COD,Success
27009,Card,Success
27010,COD,Success
27011,UPI,Success
27012,Card,Success
27013,COD,Success
27014,COD,Success
27015,Card,Success
27016,Card,Success
27017,Card,Success
27018,UPI,Success
27019,UPI,Success
27020,UPI,Success
27021,UPI,Success
27022,COD,Success
27023,Card,Success
27024,Card,Failed
27025,Card,Success
27026,UPI,Success
27027,Card,Success
27028,Card,Success
27029,UPI,Failed
27030,UPI,Success
27031,Card,Success
27032,Card,Success
27033,Card,Success
27034,UPI,Success
27035,COD,Failed
27036,Card,Success
27037,UPI,Success
27038,COD,Success
27039,COD,Success
27040,Card,Success
27041,Card,Success
27042,COD,Success
27043,Card,Success
27044,COD,Success
27045,Card,Success
27046,Card,Success
27047,UPI,Success
27048,UPI,Success
27049,COD,Success
27050,Card,Success
27051,COD,Success
27052,UPI,Success
27053,COD,Success
27054,Card,Success
27055,UPI,Success
27056,UPI,Success
27057,UPI,Success
27058,COD,Success
27059,UPI,Success
27060,Card,Success
27061,Card,Success
27062,COD,Success
27063,COD,Success
27064,COD,Success
27065,COD,Success
27066,COD,Success
27067,Card,Success
27068,Card,Success
27069,Card,Success
27070,COD,Success
27071,COD,Success
27072,UPI,Success
27073,COD,Success
27074,COD,Success
27075,Card,Success
27076,Card,Success
27077,COD,Success
27078,UPI,Success
27079,UPI,Success
27080,COD,Success
27081,UPI,Success
27082,UPI,Success
27083,COD,Success
27084,COD,Success
27085,UPI,Success
27086,Card,Success
27087,UPI,Success
27088,Card,Success
27089,Card,Success
27090,COD,Success
27091,Card,Success
27092,UPI,Success
27093,COD,Success
27094,Card,Success
27095,COD,Failed
27096,UPI,Success
27097,UPI,Success
27098,COD,Success
27099,UPI,Success
27100,UPI,Success
27101,COD,Success
27102,Card,Success
27103,Card,Success
27104,COD,Success
27105,Card,Success
27106,UPI,Success
27107,COD,Success
27108,Card,Success
27109,UPI,Success
27110,COD,Success
27111,UPI,Success
27112,Card,Success
27113,UPI,Success
27114,Card,Success
27115,UPI,Success
27116,Card,Success
27117,COD,Success
27118,UPI,Success
27119,COD,Success
27120,Card,Success
27121,UPI,Success
27122,Card,Success
27123,COD,Success
27124,Card,Success
27125,COD,Success
27126,UPI,Success
27127,UPI,Success
27128,COD,Success
27129,COD,Success
27130,UPI,Success
27131,COD,Success
27132,Card,Success
27133,UPI,Success
27134,Card,Success
27135,UPI,Success
27136,Card,Success
27137,UPI,Success
27138,COD,Success
27139,UPI,Success
27140,UPI,Success
27141,Card,Success
27142,Card,Success
27143,Card,Success
27144,COD,Success
27145,Card,Success
27146,UPI,Success
27147,COD,Success
27148,UPI,Failed
27149,COD,Success
27150,COD,Success
27151,UPI,Success
27152,COD,Success
27153,COD,Success
27154,Card,Success
27155,UPI,Success
27156,UPI,Success
27157,UPI,Success
27158,COD,Success
27159,Card,Success
27160,COD,Success
27161,Card,Success
27162,Card,Success
27163,UPI,Success
27164,UPI,Success
27165,UPI,Success
27166,COD,Success
27167,COD,Success
27168,UPI,Success
27169,Card,Success
27170,COD,Success
27171,UPI,Success
27172,UPI,Success
27173,COD,Success
27174,COD,Success
27175,Card,Success
27176,Card,Success
27177,Card,Success
27178,UPI,Success
27179,UPI,Success
27180,UPI,Success
27181,UPI,Success
27182,UPI,Success
27183,UPI,Success
27184,COD,Success
27185,UPI,Success
27186,COD,Success
27187,Card,Success
27188,UPI,Success
27189,UPI,Success
27190,COD,Success
27191,COD,Success
27192,COD,Success
27193,COD,Success
27194,COD,Success
27195,COD,Success
27196,UPI,Success
27197,UPI,Success
27198,UPI,Success
27199,Card,Success
27200,COD,Success
27201,COD,Success
27202,UPI,Success
27203,UPI,Success
27204,UPI,Success
27205,Card,Success
27206,Card,Success
27207,Card,Success
27208,COD,Success
27209,Card,Success
27210,COD,Success
27211,COD,Success
27212,UPI,Success
27213,UPI,Success
27214,UPI,Success
27215,COD,Success
27216,COD,Success
27217,UPI,Success
27218,UPI,Success
27219,Card,Success
27220,Card,Success
27221,UPI,Success
27222,COD,Success
27223,COD,Success
27224,UPI,Success
27225,Card,Success
27226,COD,Success
27227,UPI,Success
27228,Card,Success
27229,COD,Success
27230,Card,Success
27231,Card,Success
27232,COD,Success
27233,Card,Success
27234,Card,Success
27235,COD,Success
27236,Card,Success
27237,COD,Success
27238,Card,Success
27239,UPI,Success
27240,UPI,Success
27241,UPI,Success
27242,UPI,Success
27243,Card,Success
27244,COD,Failed
27245,UPI,Success
27246,UPI,Success
27247,Card,Success
27248,UPI,Success
27249,COD,Success
27250,UPI,Failed
27251,UPI,Success
27252,COD,Success
27253,Card,Success
27254,UPI,Success
27255,Card,Success
27256,Card,Success
27257,COD,Failed
27258,UPI,Success
27259,UPI,Success
27260,UPI,Success
27261,COD,Success
27262,COD,Success
27263,Card,Success
27264,Card,Failed
27265,UPI,Failed
27266,Card,Success
27267,UPI,Success
27268,UPI,Success
27269,COD,Success
27270,Card,Success
27271,UPI,Success
27272,COD,Failed
27273,Card,Failed
27274,COD,Success
27275,UPI,Success
27276,Card,Success
27277,COD,Success
27278,Card,Success
27279,COD,Success
27280,COD,Success
27281,COD,Success
27282,UPI,Success
27283,COD,Success
27284,COD,Failed
27285,Card,Success
27286,Card,Success
27287,Card,Success
27288,COD,Success
27289,UPI,Success
27290,COD,Success
27291,Card,Success
27292,Card,Success
27293,Card,Success
27294,UPI,Success
27295,UPI,Success
27296,UPI,Success
27297,Card,Success
27298,Card,Success
27299,COD,Success
27300,Card,Success
27301,COD,Success
27302,Card,Success
27303,Card,Success
27304,UPI,Success
27305,COD,Success
27306,Card,Success
27307,COD,Success
27308,UPI,Success
27309,Card,Success
27310,COD,Success
27311,UPI,Success
27312,UPI,Success
27313,UPI,Success
27314,COD,Success
27315,UPI,Success
27316,Card,Success
27317,COD,Success
27318,COD,Success
27319,UPI,Success
27320,COD,Success
27321,UPI,Success
27322,COD,Success
27323,UPI,Success
27324,Card,Success
27325,UPI,Success
27326,COD,Success
27327,COD,Success
27328,COD,Success
27329,UPI,Success
27330,UPI,Success
27331,UPI,Success
27332,COD,Success
27333,Card,Success
27334,Card,Success
27335,COD,Success
27336,COD,Success
27337,Card,Success
27338,Card,Success
27339,UPI,Success
27340,COD,Success
27341,Card,Success
27342,UPI,Success
27343,UPI,Failed
27344,COD,Success
27345,UPI,Success
27346,Card,Failed
27347,UPI,Success
27348,UPI,Success
27349,UPI,Success
27350,UPI,Failed
27351,COD,Success
27352,UPI,Success
27353,UPI,Success
27354,COD,Success
27355,UPI,Success
27356,UPI,Success
27357,COD,Success
27358,Card,Success
27359,COD,Success
27360,Card,Success
27361,COD,Failed
27362,UPI,Success
27363,COD,Success
27364,UPI,Success
27365,Card,Success
27366,Card,Success
27367,UPI,Success
27368,UPI,Success
27369,COD,Success
27370,COD,Success
27371,UPI,Success
27372,COD,Success
27373,Card,Success
27374,Card,Success
27375,Card,Success
27376,UPI,Success
27377,Card,Success
27378,Card,Success
27379,Card,Success
27380,Card,Success
27381,Card,Success
27382,COD,Success
27383,Card,Failed
27384,UPI,Success
27385,COD,Success
27386,UPI,Success
27387,Card,Failed
27388,UPI,Success
27389,COD,Success
27390,UPI,Success
27391,Card,Success
27392,Card,Success
27393,Card,Success
27394,UPI,Failed
27395,Card,Success
27396,Card,Success
27397,UPI,Success
27398,Card,Success
27399,COD,Success
27400,UPI,Success
27401,COD,Success
27402,Card,Success
27403,Card,Success
27404,COD,Success
27405,UPI,Success
27406,UPI,Success
27407,UPI,Success
27408,Card,Success
27409,UPI,Success
27410,Card,Success
27411,Card,Success
27412,COD,Success
27413,COD,Success
27414,Card,Success
27415,UPI,Success
27416,COD,Success
27417,COD,Success
27418,Card,Success
27419,UPI,Success
27420,COD,Success
27421,COD,Success
27422,COD,Success
27423,Card,Success
27424,Card,Success
27425,UPI,Success
27426,Card,Success
27427,Card,Success
27428,COD,Success
27429,COD,Success
27430,UPI,Success
27431,UPI,Success
27432,COD,Success
27433,Card,Success
27434,UPI,Success
27435,Card,Success
27436,COD,Success
27437,UPI,Success
27438,COD,Success
27439,Card,Success
27440,COD,Success
27441,COD,Failed
27442,COD,Success
27443,Card,Success
27444,Card,Success
27445,Card,Success
27446,UPI,Success
27447,Card,Success
27448,COD,Success
27449,Card,Success
27450,COD,Success
27451,Card,Success
27452,Card,Success
27453,COD,Success
27454,Card,Success
27455,UPI,Success
27456,UPI,Success
27457,COD,Success
27458,UPI,Success
27459,UPI,Failed
27460,Card,Success
27461,COD,Success
27462,Card,Success
27463,UPI,Success
27464,COD,Success
27465,Card,Success
27466,Card,Success
27467,Card,Success
27468,COD,Success
27469,Card,Success
27470,UPI,Success
27471,COD,Failed
27472,UPI,Success
27473,COD,Success
27474,Card,Success
27475,Card,Success
27476,UPI,Success
27477,Card,Success
27478,Card,Success
27479,Card,Success
27480,Card,Success
27481,COD,Success
27482,UPI,Success
27483,COD,Success
27484,Card,Success
27485,Card,Success
27486,Card,Success
27487,COD,Success
27488,COD,Success
27489,Card,Success
27490,COD,Success
27491,COD,Success
27492,UPI,Success
27493,COD,Success
27494,COD,Failed
27495,COD,Success
27496,COD,Success
27497,UPI,Success
27498,UPI,Success
27499,UPI,Success
27500,Card,Success
27501,UPI,Success
27502,UPI,Success
27503,UPI,Success
27504,COD,Success
27505,Card,Success
27506,COD,Success
27507,COD,Success
27508,UPI,Success
27509,Card,Success
27510,COD,Success
27511,Card,Success
27512,UPI,Success
27513,Card,Success
27514,Card,Success
27515,Card,Success
27516,Card,Success
27517,COD,Success
27518,Card,Success
27519,COD,Failed
27520,UPI,Success
27521,COD,Success
27522,COD,Success
27523,Card,Success
27524,Card,Success
27525,COD,Success
27526,Card,Failed
27527,Card,Success
27528,COD,Success
27529,COD,Success
27530,Card,Success
27531,Card,Success
27532,Card,Success
27533,UPI,Success
27534,Card,Success
27535,UPI,Success
27536,Card,Success
27537,COD,Success
27538,UPI,Success
27539,UPI,Success
27540,UPI,Success
27541,UPI,Success
27542,COD,Failed
27543,Card,Success
27544,UPI,Success
27545,Card,Success
27546,COD,Success
27547,Card,Success
27548,UPI,Success
27549,Card,Failed
27550,UPI,Success
27551,UPI,Success
27552,COD,Success
27553,UPI,Success
27554,Card,Success
27555,Card,Success
27556,COD,Success
27557,COD,Success
27558,UPI,Success
27559,Card,Success
27560,UPI,Success
27561,UPI,Success
27562,Card,Success
27563,COD,Success
27564,COD,Success
27565,COD,Success
27566,Card,Success
27567,Card,Success
27568,Card,Success
27569,COD,Success
27570,UPI,Success
27571,Card,Success
27572,COD,Success
27573,Card,Success
27574,UPI,Success
27575,Card,Success
27576,Card,Success
27577,Card,Success
27578,COD,Success
27579,COD,Success
27580,UPI,Success
27581,UPI,Success
27582,Card,Success
27583,UPI,Success
27584,Card,Success
27585,COD,Success
27586,UPI,Failed
27587,Card,Success
27588,Card,Success
27589,COD,Success
27590,UPI,Failed
27591,Card,Success
27592,Card,Success
27593,UPI,Success
27594,COD,Success
27595,COD,Success
27596,COD,Success
27597,Card,Success
27598,COD,Success
27599,COD,Success
27600,UPI,Success
27601,UPI,Success
27602,Card,Success
27603,UPI,Success
27604,UPI,Success
27605,COD,Success
27606,COD,Success
27607,COD,Success
27608,COD,Success
27609,Card,Success
27610,Card,Success
27611,Card,Success
27612,COD,Success
27613,Card,Success
27614,UPI,Success
27615,Card,Success
27616,Card,Success
27617,UPI,Success
27618,COD,Success
27619,Card,Success
27620,UPI,Failed
27621,UPI,Failed
27622,COD,Success
27623,UPI,Success
27624,COD,Failed
27625,UPI,Success
27626,COD,Success
27627,UPI,Success
27628,COD,Success
27629,COD,Success
27630,UPI,Success
27631,Card,Success
27632,UPI,Success
27633,UPI,Success
27634,UPI,Success
27635,COD,Success
27636,UPI,Success
27637,UPI,Success
27638,Card,Success
27639,COD,Success
27640,COD,Success
27641,COD,Success
27642,UPI,Success
27643,COD,Success
27644,COD,Success
27645,UPI,Success
27646,Card,Success
27647,UPI,Success
27648,UPI,Success
27649,Card,Success
27650,Card,Success
27651,UPI,Success
27652,UPI,Success
27653,UPI,Success
27654,UPI,Success
27655,UPI,Success
27656,UPI,Success
27657,UPI,Success
27658,COD,Success
27659,UPI,Success
27660,COD,Success
27661,COD,Success
27662,UPI,Success
27663,UPI,Success
27664,COD,Success
27665,COD,Success
27666,UPI,Success
27667,Card,Success
27668,UPI,Success
27669,COD,Success
27670,Card,Success
27671,Card,Success
27672,COD,Success
27673,UPI,Success
27674,UPI,Success
27675,UPI,Success
27676,COD,Success
27677,Card,Success
27678,UPI,Success
27679,COD,Success
27680,COD,Success
27681,UPI,Success
27682,UPI,Success
27683,COD,Success
27684,Card,Success
27685,Card,Success
27686,Card,Success
27687,UPI,Success
27688,COD,Success
27689,UPI,Success
27690,UPI,Success
27691,UPI,Success
27692,UPI,Success
27693,UPI,Success
27694,Card,Success
27695,Card,Success
27696,COD,Success
27697,Card,Success
27698,UPI,Success
27699,UPI,Failed
27700,UPI,Success
27701,Card,Success
27702,UPI,Success
27703,UPI,Success
27704,COD,Success
27705,Card,Success
27706,Card,Success
27707,UPI,Success
27708,COD,Success
27709,Card,Success
27710,UPI,Success
27711,COD,Success
27712,Card,Success
27713,Card,Success
27714,UPI,Success
27715,Card,Success
27716,Card,Success
27717,UPI,Success
27718,Card,Failed
27719,UPI,Success
27720,COD,Failed
27721,COD,Success
27722,Card,Success
27723,COD,Success
27724,Card,Success
27725,COD,Success
27726,UPI,Success
27727,UPI,Success
27728,COD,Success
27729,COD,Failed
27730,COD,Success
27731,COD,Success
27732,UPI,Success
27733,Card,Success
27734,UPI,Success
27735,UPI,Success
27736,COD,Success
27737,COD,Failed
27738,Card,Success
27739,UPI,Success
27740,COD,Success
27741,COD,Success
27742,COD,Success
27743,UPI,Failed
27744,COD,Success
27745,Card,Success
27746,Card,Success
27747,COD,Success
27748,COD,Success
27749,COD,Success
27750,Card,Success
27751,UPI,Success
27752,COD,Success
27753,Card,Success
27754,COD,Success
27755,UPI,Success
27756,UPI,Success
27757,Card,Success
27758,UPI,Success
27759,UPI,Success
27760,Card,Success
27761,UPI,Failed
27762,UPI,Success
27763,UPI,Failed
27764,Card,Failed
27765,UPI,Success
27766,Card,Success
27767,Card,Success
27768,COD,Success
27769,UPI,Success
27770,COD,Success
27771,UPI,Success
27772,Card,Success
27773,Card,Success
27774,UPI,Success
27775,UPI,Success
27776,Card,Success
27777,Card,Success
27778,UPI,Success
27779,Card,Success
27780,UPI,Success
27781,COD,Success
27782,COD,Failed
27783,Card,Success
27784,UPI,Success
27785,Card,Success
27786,UPI,Success
27787,COD,Success
27788,Card,Success
27789,Card,Success
27790,UPI,Success
27791,Card,Success
27792,Card,Success
27793,COD,Success
27794,UPI,Success
27795,Card,Success
27796,COD,Success
27797,UPI,Success
27798,Card,Success
27799,Card,Success
27800,Card,Success
27801,Card,Success
27802,Card,Success
27803,Card,Success
27804,COD,Success
27805,COD,Success
27806,Card,Success
27807,UPI,Success
27808,Card,Success
27809,Card,Success
27810,COD,Success
27811,Card,Success
27812,COD,Success
27813,Card,Success
27814,Card,Success
27815,Card,Success
27816,Card,Success
27817,COD,Success
27818,Card,Success
27819,Card,Success
27820,COD,Success
27821,COD,Success
27822,COD,Success
27823,COD,Success
27824,UPI,Success
27825,UPI,Success
27826,Card,Success
27827,COD,Success
27828,COD,Success
27829,UPI,Success
27830,Card,Success
27831,COD,Success
27832,COD,Success
27833,UPI,Success
27834,UPI,Success
27835,UPI,Success
27836,COD,Success
27837,COD,Success
27838,Card,Success
27839,COD,Success
27840,COD,Success
27841,Card,Success
27842,Card,Success
27843,COD,Success
27844,Card,Success
27845,Card,Success
27846,UPI,Success
27847,UPI,Success
27848,UPI,Success
27849,UPI,Success
27850,COD,Success
27851,COD,Success
27852,UPI,Success
27853,Card,Success
27854,Card,Success
27855,UPI,Success
27856,COD,Success
27857,UPI,Success
27858,Card,Success
27859,Card,Success
27860,Card,Failed
27861,Card,Success
27862,COD,Success
27863,COD,Success
27864,Card,Success
27865,COD,Success
27866,Card,Success
27867,UPI,Success
27868,Card,Success
27869,COD,Success
27870,UPI,Success
27871,UPI,Success
27872,UPI,Success
27873,UPI,Success
27874,Card,Success
27875,COD,Success
27876,UPI,Success
27877,UPI,Success
27878,UPI,Success
27879,COD,Success
27880,COD,Success
27881,COD,Success
27882,Card,Success
27883,Card,Success
27884,COD,Success
27885,UPI,Success
27886,Card,Success
27887,COD,Success
27888,UPI,Success
27889,COD,Success
27890,Card,Success
27891,COD,Success
27892,UPI,Success
27893,UPI,Success
27894,UPI,Success
27895,COD,Success
27896,COD,Success
27897,Card,Success
27898,UPI,Success
27899,Card,Success
27900,COD,Success
27901,COD,Success
27902,COD,Failed
27903,Card,Success
27904,UPI,Success
27905,Card,Failed
27906,Card,Success
27907,Card,Success
27908,UPI,Success
27909,Card,Success
27910,Card,Failed
27911,Card,Success
27912,COD,Success
27913,Card,Success
27914,COD,Success
27915,Card,Success
27916,Card,Success
27917,COD,Success
27918,COD,Success
27919,Card,Success
27920,Card,Success
27921,COD,Success
27922,UPI,Success
27923,COD,Success
27924,COD,Success
27925,UPI,Success
27926,UPI,Success
27927,UPI,Success
27928,Card,Success
27929,UPI,Success
27930,Card,Success
27931,COD,Success
27932,UPI,Failed
27933,COD,Success
27934,COD,Success
27935,UPI,Success
27936,COD,Success
27937,UPI,Success
27938,Card,Failed
27939,Card,Success
27940,UPI,Success
27941,UPI,Success
27942,UPI,Success
27943,UPI,Success
27944,Card,Success
27945,COD,Success
27946,UPI,Success
27947,UPI,Success
27948,Card,Success
27949,Card,Failed
27950,COD,Success
27951,Card,Success
27952,COD,Success
27953,COD,Success
27954,UPI,Success
27955,UPI,Success
27956,UPI,Success
27957,COD,Success
27958,COD,Success
27959,COD,Success
27960,Card,Success
27961,COD,Success
27962,COD,Success
27963,Card,Success
27964,UPI,Success
27965,Card,Success
27966,Card,Success
27967,Card,Success
27968,Card,Success
27969,COD,Success
27970,Card,Success
27971,UPI,Success
27972,UPI,Success
27973,UPI,Success
27974,COD,Success
27975,UPI,Success
27976,Card,Success
27977,COD,Success
27978,Card,Success
27979,COD,Success
27980,COD,Success
27981,Card,Success
27982,COD,Success
27983,UPI,Success
27984,UPI,Success
27985,UPI,Success
27986,UPI,Failed
27987,Card,Success
27988,Card,Success
27989,COD,Success
27990,Card,Success
27991,COD,Success
27992,UPI,Failed
27993,Card,Success
27994,COD,Success
27995,UPI,Success
27996,COD,Success
27997,Card,Success
27998,Card,Failed
27999,Card,Success
28000,Card,Success
28001,Card,Success
28002,UPI,Success
28003,UPI,Success
28004,COD,Success
28005,Card,Success
28006,UPI,Success
28007,UPI,Success
28008,UPI,Success
28009,Card,Success
28010,UPI,Success
28011,COD,Success
28012,Card,Success
28013,COD,Success
28014,UPI,Success
28015,Card,Success
28016,UPI,Success
28017,COD,Success
28018,Card,Success
28019,UPI,Success
28020,UPI,Success
28021,UPI,Success
28022,UPI,Success
28023,UPI,Success
28024,COD,Success
28025,COD,Success
28026,UPI,Success
28027,COD,Success
28028,COD,Success
28029,UPI,Success
28030,COD,Success
28031,UPI,Success
28032,COD,Success
28033,COD,Success
28034,UPI,Success
28035,UPI,Success
28036,Card,Success
28037,Card,Success
28038,COD,Success
28039,UPI,Failed
28040,UPI,Success
28041,Card,Success
28042,UPI,Success
28043,COD,Success
28044,Card,Success
28045,Card,Success
28046,Card,Success
28047,COD,Success
28048,UPI,Failed
28049,UPI,Success
28050,Card,Success
28051,Card,Success
28052,COD,Success
28053,Card,Failed
28054,UPI,Success
28055,Card,Success
28056,UPI,Success
28057,COD,Success
28058,Card,Success
28059,COD,Success
28060,Card,Success
28061,COD,Success
28062,UPI,Success
28063,UPI,Success
28064,Card,Success
28065,UPI,Success
28066,UPI,Success
28067,COD,Failed
28068,Card,Success
28069,COD,Success
28070,UPI,Success
28071,Card,Success
28072,Card,Success
28073,COD,Success
28074,UPI,Success
28075,UPI,Success
28076,Card,Success
28077,Card,Success
28078,COD,Success
28079,Card,Success
28080,Card,Success
28081,UPI,Success
28082,COD,Success
28083,Card,Success
28084,COD,Success
28085,UPI,Success
28086,Card,Success
28087,Card,Success
28088,UPI,Failed
28089,COD,Success
28090,Card,Success
28091,Card,Success
28092,COD,Success
28093,Card,Success
28094,Card,Success
28095,Card,Success
28096,COD,Success
28097,COD,Success
28098,COD,Success
28099,COD,Success
28100,UPI,Success
28101,UPI,Success
28102,COD,Success
28103,UPI,Success
28104,COD,Success
28105,UPI,Success
28106,Card,Success
28107,COD,Success
28108,UPI,Success
28109,UPI,Success
28110,COD,Success
28111,COD,Failed
28112,Card,Success
28113,Card,Success
28114,Card,Success
28115,COD,Success
28116,COD,Success
28117,COD,Success
28118,Card,Success
28119,Card,Success
28120,COD,Failed
28121,UPI,Success
28122,Card,Success
28123,UPI,Success
28124,COD,Success
28125,Card,Success
28126,Card,Success
28127,COD,Success
28128,Card,Success
28129,Card,Success
28130,UPI,Success
28131,UPI,Success
28132,COD,Success
28133,Card,Success
28134,UPI,Success
28135,UPI,Success
28136,COD,Success
28137,Card,Success
28138,UPI,Success
28139,UPI,Success
28140,Card,Success
28141,Card,Success
28142,COD,Success
28143,Card,Success
28144,UPI,Success
28145,Card,Success
28146,UPI,Success
28147,Card,Success
28148,COD,Success
28149,COD,Success
28150,COD,Success
28151,Card,Success
28152,COD,Success
28153,Card,Success
28154,UPI,Success
28155,Card,Success
28156,UPI,Success
28157,COD,Success
28158,UPI,Success
28159,Card,Success
28160,UPI,Success
28161,Card,Success
28162,Card,Failed
28163,COD,Success
28164,UPI,Success
28165,Card,Success
28166,UPI,Success
28167,UPI,Success
28168,COD,Success
28169,COD,Success
28170,Card,Success
28171,UPI,Success
28172,UPI,Success
28173,UPI,Success
28174,COD,Success
28175,COD,Success
28176,COD,Success
28177,Card,Success
28178,COD,Success
28179,UPI,Success
28180,COD,Success
28181,Card,Success
28182,UPI,Success
28183,COD,Success
28184,UPI,Success
28185,Card,Success
28186,COD,Success
28187,COD,Success
28188,Card,Success
28189,UPI,Success
28190,COD,Success
28191,Card,Success
28192,UPI,Success
28193,Card,Success
28194,COD,Success
28195,COD,Success
28196,Card,Success
28197,COD,Success
28198,Card,Success
28199,COD,Success
28200,UPI,Success
28201,Card,Success
28202,UPI,Success
28203,COD,Success
28204,UPI,Success
28205,COD,Success
28206,COD,Failed
28207,COD,Success
28208,COD,Success
28209,COD,Success
28210,COD,Success
28211,COD,Success
28212,UPI,Success
28213,UPI,Success
28214,COD,Success
28215,Card,Success
28216,COD,Success
28217,Card,Success
28218,Card,Failed
28219,Card,Success
28220,UPI,Failed
28221,UPI,Success
28222,COD,Success
28223,COD,Failed
28224,UPI,Success
28225,UPI,Failed
28226,COD,Success
28227,UPI,Success
28228,UPI,Failed
28229,COD,Success
28230,UPI,Success
28231,Card,Success
28232,COD,Success
28233,Card,Success
28234,UPI,Success
28235,Card,Success
28236,UPI,Success
28237,Card,Success
28238,Card,Success
28239,COD,Success
28240,UPI,Success
28241,COD,Success
28242,COD,Success
28243,Card,Failed
28244,UPI,Success
28245,COD,Success
28246,COD,Success
28247,Card,Success
28248,Card,Success
28249,UPI,Success
28250,Card,Success
28251,Card,Success
28252,UPI,Success
28253,UPI,Success
28254,Card,Success
28255,Card,Success
28256,UPI,Success
28257,UPI,Success
28258,Card,Success
28259,COD,Success
28260,UPI,Success
28261,COD,Success
28262,UPI,Success
28263,Card,Success
28264,COD,Success
28265,COD,Success
28266,Card,Success
28267,UPI,Success
28268,UPI,Success
28269,UPI,Success
28270,UPI,Success
28271,Card,Success
28272,UPI,Success
28273,Card,Success
28274,UPI,Success
28275,COD,Success
28276,UPI,Success
28277,Card,Success
28278,UPI,Failed
28279,UPI,Success
28280,Card,Success
28281,COD,Success
28282,COD,Success
28283,Card,Success
28284,COD,Success
28285,Card,Success
28286,COD,Success
28287,UPI,Success
28288,UPI,Success
28289,UPI,Success
28290,COD,Success
28291,Card,Success
28292,Card,Success
28293,UPI,Success
28294,COD,Success
28295,COD,Success
28296,UPI,Success
28297,Card,Success
28298,UPI,Success
28299,UPI,Success
28300,COD,Success
28301,Card,Success
28302,Card,Success
28303,UPI,Success
28304,COD,Success
28305,Card,Success
28306,COD,Success
28307,Card,Failed
28308,UPI,Success
28309,COD,Success
28310,COD,Success
28311,Card,Success
28312,UPI,Success
28313,UPI,Success
28314,Card,Success
28315,COD,Success
28316,UPI,Success
28317,Card,Success
28318,UPI,Success
28319,Card,Success
28320,Card,Success
28321,COD,Success
28322,Card,Success
28323,COD,Success
28324,COD,Success
28325,COD,Success
28326,Card,Success
28327,COD,Success
28328,COD,Success
28329,UPI,Success
28330,Card,Success
28331,UPI,Success
28332,Card,Success
28333,UPI,Success
28334,UPI,Success
28335,UPI,Success
28336,COD,Success
28337,UPI,Success
28338,COD,Success
28339,COD,Success
28340,UPI,Success
28341,UPI,Success
28342,UPI,Success
28343,UPI,Success
28344,COD,Success
28345,COD,Success
28346,COD,Success
28347,UPI,Success
28348,UPI,Success
28349,COD,Success
28350,UPI,Success
28351,Card,Success
28352,Card,Success
28353,Card,Success
28354,UPI,Success
28355,UPI,Success
28356,UPI,Success
28357,COD,Failed
28358,COD,Success
28359,UPI,Success
28360,Card,Success
28361,Card,Success
28362,COD,Success
28363,UPI,Success
28364,COD,Success
28365,COD,Success
28366,Card,Success
28367,Card,Success
28368,UPI,Success
28369,COD,Success
28370,Card,Success
28371,UPI,Success
28372,Card,Success
28373,Card,Success
28374,UPI,Failed
28375,UPI,Success
28376,COD,Success
28377,COD,Success
28378,Card,Success
28379,COD,Success
28380,UPI,Success
28381,UPI,Success
28382,COD,Success
28383,UPI,Success
28384,Card,Success
28385,COD,Success
28386,UPI,Success
28387,UPI,Success
28388,COD,Success
28389,UPI,Success
28390,Card,Success
28391,COD,Success
28392,COD,Success
28393,Card,Success
28394,UPI,Success
28395,Card,Success
28396,UPI,Success
28397,UPI,Failed
28398,Card,Success
28399,COD,Success
28400,COD,Success
28401,Card,Success
28402,COD,Success
28403,Card,Success
28404,Card,Success
28405,UPI,Success
28406,Card,Success
28407,COD,Success
28408,Card,Success
28409,UPI,Success
28410,Card,Failed
28411,Card,Success
28412,Card,Success
28413,COD,Success
28414,Card,Success
28415,UPI,Success
28416,UPI,Success
28417,Card,Success
28418,Card,Success
28419,COD,Success
28420,COD,Success
28421,COD,Success
28422,UPI,Success
28423,UPI,Success
28424,UPI,Success
28425,COD,Success
28426,UPI,Success
28427,COD,Success
28428,UPI,Success
28429,UPI,Success
28430,Card,Success
28431,COD,Success
28432,UPI,Success
28433,COD,Success
28434,UPI,Success
28435,COD,Success
28436,UPI,Success
28437,Card,Success
28438,Card,Success
28439,COD,Success
28440,Card,Success
28441,UPI,Success
28442,UPI,Success
28443,COD,Success
28444,COD,Success
28445,Card,Success
28446,COD,Success
28447,UPI,Success
28448,UPI,Success
28449,COD,Success
28450,UPI,Success
28451,COD,Success
28452,UPI,Success
28453,UPI,Success
28454,UPI,Success
28455,COD,Success
28456,COD,Success
28457,COD,Success
28458,UPI,Success
28459,UPI,Success
28460,UPI,Success
28461,Card,Failed
28462,COD,Success
28463,UPI,Failed
28464,COD,Success
28465,Card,Success
