Order_ID,Rating,Review_Flag
22490,5,Bad
22491,5,Good
22492,3,Good
22493,1,Bad
22494,2,Bad
22495,2,Bad
22496,5,Good
22497,4,Good
22498,2,Bad
22499,2,Good
22500,1,Bad
22501,1,Bad
22502,5,Good
22503,5,Bad
22504,1,Bad
22505,3,Bad
22506,1,Bad
22507,1,Bad
22508,3,Good
22509,3,Good
22510,4,Bad
22511,3,Bad
22512,3,Bad
22513,3,Good
22514,5,Bad
22515,1,Bad
22516,4,Good
22517,4,Bad
22518,5,Bad
22519,3,Good
22520,3,Good
22521,4,Good
22522,3,Bad
22523,5,Bad
22524,3,Bad
22525,5,Bad
22526,3,Good
22527,1,Bad
22528,3,Good
22529,2,Bad
22530,3,Good
22531,4,Bad
22532,2,Good
22533,5,Bad
22534,3,Good
22535,3,Good
22536,3,Good
22537,5,Bad
22538,1,Bad
22539,1,Bad
22540,4,Bad
22541,2,Good
22542,5,Bad
22543,5,Bad
22544,4,Bad
22545,1,Good
22546,2,Good
22547,5,Good
22548,4,Good
22549,3,Bad
22550,1,Good
22551,2,Good
22552,4,Good
22553,1,Bad
22554,3,Good
22555,2,Bad
22556,4,Bad
22557,5,Bad
22558,4,Good
22559,1,Bad
22560,3,Good
22561,5,Good
22562,3,Good
22563,2,Bad
22564,1,Good
22565,4,Bad
22566,1,Good
22567,4,Bad
22568,1,Good
22569,1,Good
22570,3,Bad
22571,1,Bad
22572,1,Bad
22573,5,Good
22574,5,Bad
22575,2,Good
22576,4,Bad
22577,5,Good
22578,5,Good
22579,2,Good
22580,4,Bad
22581,4,Bad
22582,4,Bad
22583,5,Bad
22584,1,Good
22585,1,Bad
22586,3,Good
22587,5,Good
22588,5,Bad
22589,3,Bad
22590,4,Bad
22591,2,Bad
22592,2,Good
22593,3,Good
22594,3,Good
22595,3,Bad
22596,1,Good
22597,4,Bad
22598,2,Bad
22599,1,Bad
22600,1,Bad
22601,4,Good
22602,4,Bad
22603,5,Good
22604,4,Good
22605,5,Good
22606,4,Good
22607,5,Bad
22608,5,Bad
22609,2,Bad
22610,2,Bad
22611,4,Bad
22612,5,Bad
22613,1,Good
22614,2,Good
22615,5,Bad
22616,3,Good
22617,1,Bad
22618,5,Bad
22619,3,Bad
22620,3,Bad
22621,1,Bad
22622,3,Bad
22623,5,Good
22624,3,Good
22625,5,Bad
22626,2,Good
22627,4,Bad
22628,4,Good
22629,5,Good
22630,3,Good
22631,5,Good
22632,1,Good
22633,5,Good
22634,2,Bad
22635,1,Bad
22636,4,Good
22637,5,Good
22638,2,Bad
22639,3,Bad
22640,1,Bad
22641,4,Bad
22642,2,Bad
22643,3,Good
22644,1,Good
22645,5,Bad
22646,2,Good
22647,1,Bad
22648,5,Good
22649,4,Good
22650,3,Good
22651,2,Bad
22652,1,Bad
22653,2,Good
22654,4,Good
22655,2,Bad
22656,5,Bad
22657,2,Good
22658,2,Bad
22659,3,Good
22660,3,Bad
22661,3,Bad
22662,2,Bad
22663,4,Good
22664,1,Good
22665,3,Good
22666,3,Bad
22667,1,Good
22668,1,Good
22669,4,Good
22670,1,Good
22671,3,Bad
22672,5,Good
22673,3,Bad
22674,1,Good
22675,3,Good
22676,4,Good
22677,4,Good
22678,5,Good
22679,4,Bad
22680,4,Good
22681,4,Bad
22682,4,Good
22683,1,Bad
22684,3,Good
22685,4,Good
22686,5,Good
22687,5,Bad
22688,1,Bad
22689,4,Good
22690,1,Bad
22691,2,Bad
22692,1,Good
22693,2,Bad
22694,4,Good
22695,1,Good
22696,3,Bad
22697,2,Good
22698,3,Good
22699,2,Good
22700,5,Good
22701,4,Good
22702,3,Good
22703,2,Bad
22704,2,Bad
22705,5,Bad
22706,1,Good
22707,2,Good
22708,3,Bad
22709,2,Bad
22710,1,Good
22711,1,Bad
22712,3,Bad
22713,1,Good
22714,1,Good
22715,5,Bad
22716,4,Good
22717,1,Good
22718,5,Good
22719,5,Good
22720,5,Good
22721,1,Good
22722,2,Bad
22723,4,Good
22724,4,Good
22725,4,Good
22726,2,Bad
22727,4,Bad
22728,3,Bad
22729,1,Good
22730,4,Good
22731,2,Bad
22732,2,Bad
22733,5,Good
22734,4,Bad
22735,4,Bad
22736,5,Good
22737,5,Good
22738,1,Bad
22739,2,Bad
22740,5,Bad
22741,5,Good
22742,4,Good
22743,1,Bad
22744,5,Good
22745,3,Good
22746,2,Good
22747,3,Good
22748,2,Bad
22749,3,Good
22750,2,Good
22751,2,Bad
22752,5,Good
22753,5,Good
22754,3,Bad
22755,5,Bad
22756,5,Good
22757,4,Bad
22758,2,Good
22759,1,Bad
22760,4,Bad
22761,2,Good
22762,5,Bad
22763,4,Bad
22764,3,Good
22765,1,Bad
22766,5,Bad
22767,2,Good
22768,5,Bad
22769,2,Good
22770,1,Good
22771,4,Bad
22772,2,Bad
22773,4,Good
22774,5,Bad
22775,5,Good
22776,2,Good
22777,1,Bad
22778,4,Bad
22779,1,Bad
22780,2,Bad
22781,1,Bad
22782,5,Bad
22783,3,Good
22784,1,Bad
22785,1,Good
22786,5,Bad
22787,1,Bad
22788,4,Bad
22789,1,Good
22790,1,Good
22791,3,Bad
22792,4,Bad
22793,3,Good
22794,5,Good
22795,4,Bad
22796,1,Bad
22797,2,Good
22798,3,Good
22799,5,Good
22800,3,Bad
22801,1,Good
22802,2,Bad
22803,4,Good
22804,1,Bad
22805,5,Bad
22806,5,Good
22807,1,Good
22808,3,Good
22809,5,Bad
22810,2,Good
22811,3,Good
22812,3,Good
22813,3,Bad
22814,3,Bad
22815,3,Good
22816,1,Good
22817,2,Bad
22818,2,Bad
22819,3,Good
22820,3,Good
22821,1,Good
22822,1,Good
22823,1,Good
22824,3,Bad
22825,5,Bad
22826,1,Good
22827,5,Good
22828,2,Bad
22829,1,Good
22830,3,Good
22831,5,Good
22832,3,Good
22833,2,Good
22834,4,Bad
22835,5,Good
22836,5,Good
22837,2,Good
22838,5,Good
22839,2,Good
22840,3,Good
22841,5,Bad
22842,5,Bad
22843,5,Good
22844,5,Bad
22845,3,Good
22846,4,Bad
22847,5,Bad
22848,1,Good
22849,4,Good
22850,4,Bad
22851,2,Good
22852,5,Good
22853,2,Good
22854,3,Good
22855,2,Good
22856,3,Bad
22857,1,Good
22858,1,Good
22859,1,Bad
22860,4,Bad
22861,2,Good
22862,3,Good
22863,1,Bad
22864,4,Bad
22865,3,Good
22866,4,Good
22867,5,Good
22868,2,Bad
22869,5,Bad
22870,1,Good
22871,2,Bad
22872,4,Good
22873,2,Bad
22874,1,Good
22875,3,Bad
22876,2,Bad
22877,5,Good
22878,3,Good
22879,2,Bad
22880,5,Good
22881,2,Good
22882,5,Bad
22883,4,Good
22884,1,Bad
22885,3,Good
22886,2,Bad
22887,1,Bad
22888,1,Bad
22889,4,Good
22890,5,Good
22891,3,Bad
22892,2,Bad
22893,2,Good
22894,3,Good
22895,4,Bad
22896,4,Bad
22897,4,Bad
22898,4,Bad
22899,5,Good
22900,5,Good
22901,4,Bad
22902,1,Good
22903,5,Bad
22904,1,Good
22905,3,Bad
22906,4,Bad
22907,1,Good
22908,1,Good
22909,4,Bad
22910,2,Bad
22911,4,Good
22912,3,Good
22913,1,Good
22914,1,Bad
22915,3,Good
22916,1,Bad
22917,3,Good
22918,3,Good
22919,4,Good
22920,2,Bad
22921,2,Good
22922,3,Good
22923,4,Good
22924,1,Good
22925,3,Good
22926,3,Good
22927,5,Good
22928,3,Bad
22929,5,Good
22930,1,Bad
22931,5,Bad
22932,1,Bad
22933,5,Bad
22934,3,Bad
22935,2,Bad
22936,3,Good
22937,1,Good
22938,1,Bad
22939,3,Good
22940,4,Bad
22941,1,Bad
22942,3,Bad
22943,5,Bad
22944,3,Good
22945,5,Good
22946,5,Bad
22947,1,Bad
22948,1,Bad
22949,4,Good
22950,4,Good
22951,5,Bad
22952,3,Good
22953,3,Good
22954,3,Bad
22955,3,Bad
22956,2,Good
22957,4,Bad
22958,1,Good
22959,3,Good
22960,1,Bad
22961,1,Bad
22962,4,Bad
22963,5,Bad
22964,5,Good
22965,2,Good
22966,5,Bad
22967,2,Bad
22968,4,Good
22969,2,Bad
22970,2,Good
22971,2,Good
22972,1,Good
22973,5,Good
22974,5,Good
22975,1,Good
22976,3,Good
22977,5,Bad
22978,1,Good
22979,5,Good
22980,1,Bad
22981,2,Good
22982,1,Bad
22983,4,Bad
22984,2,Good
22985,2,Good
22986,4,Bad
22987,1,Good
22988,2,Bad
22989,4,Good
22990,2,Bad
22991,2,Bad
22992,1,Bad
22993,5,Bad
22994,2,Bad
22995,4,Bad
22996,3,Good
22997,5,Bad
22998,2,Good
22999,5,Good
23000,4,Bad
23001,4,Good
23002,2,Good
23003,4,Bad
23004,3,Good
23005,1,Bad
23006,3,Bad
23007,5,Good
23008,2,Good
23009,2,Bad
23010,1,Good
23011,1,Good
23012,2,Good
23013,1,Bad
23014,1,Bad
23015,4,Good
23016,5,Good
23017,4,Bad
23018,3,Bad
23019,2,Good
23020,2,Good
23021,1,Bad
23022,1,Good
23023,2,Good
23024,2,Good
23025,3,Bad
23026,2,Good
23027,3,Bad
23028,5,Good
23029,2,Bad
23030,2,Good
23031,3,Good
23032,4,Good
23033,3,Good
23034,4,Bad
23035,4,Good
23036,4,Good
23037,5,Good
23038,1,Bad
23039,4,Bad
23040,4,Bad
23041,1,Good
23042,4,Bad
23043,3,Good
23044,2,Bad
23045,2,Bad
23046,3,Good
23047,3,Good
23048,1,Good
23049,2,Good
23050,4,Good
23051,5,Good
23052,3,Bad
23053,3,Bad
23054,2,Good
23055,4,Good
23056,4,Bad
23057,4,Good
23058,1,Good
23059,3,Bad
23060,4,Good
23061,1,Bad
23062,5,Good
23063,2,Bad
23064,2,Bad
23065,4,Bad
23066,5,Good
23067,2,Good
23068,2,Good
23069,4,Good
23070,2,Bad
23071,1,Good
23072,5,Bad
23073,5,Good
23074,5,Bad
23075,1,Good
23076,3,Bad
23077,5,Bad
23078,4,Bad
23079,2,Bad
23080,4,Good
23081,3,Good
23082,3,Bad
23083,3,Bad
23084,5,Bad
23085,3,Good
23086,3,Bad
23087,2,Bad
23088,1,Good
23089,3,Good
23090,2,Good
23091,3,Bad
23092,5,Bad
23093,3,Good
23094,5,Good
23095,3,Bad
23096,4,Good
23097,3,Bad
23098,2,Good
23099,5,Bad
23100,1,Good
23101,2,Bad
23102,2,Good
23103,5,Good
23104,1,Good
23105,1,Bad
23106,4,Good
23107,1,Bad
23108,4,Good
23109,1,Good
23110,1,Bad
23111,3,Bad
23112,1,Good
23113,2,Bad
23114,5,Good
23115,4,Good
23116,3,Good
23117,5,Bad
23118,2,Good
23119,1,Good
23120,1,Bad
23121,3,Bad
23122,3,Good
23123,2,Good
23124,1,Good
23125,2,Bad
23126,1,Good
23127,1,Bad
23128,1,Bad
23129,2,Good
23130,4,Bad
23131,1,Good
23132,3,Bad
23133,2,Good
23134,2,Bad
23135,1,Bad
23136,1,Bad
23137,2,Good
23138,3,Bad
23139,2,Good
23140,2,Bad
23141,3,Bad
23142,3,Bad
23143,5,Good
23144,1,Good
23145,4,Good
23146,1,Good
23147,3,Bad
23148,3,Good
23149,4,Good
23150,5,Bad
23151,3,Bad
23152,5,Good
23153,3,Good
23154,5,Good
23155,4,Bad
23156,2,Good
23157,3,Bad
23158,4,Good
23159,2,Good
23160,3,Good
23161,4,Bad
23162,5,Bad
23163,2,Good
23164,4,Good
23165,4,Bad
23166,1,Good
23167,4,Bad
23168,1,Good
23169,5,Bad
23170,4,Bad
23171,3,Bad
23172,1,Good
23173,4,Good
23174,2,Good
23175,3,Bad
23176,2,Good
23177,5,Good
23178,4,Good
23179,3,Good
23180,5,Good
23181,1,Bad
23182,3,Bad
23183,5,Bad
23184,2,Bad
23185,4,Bad
23186,1,Bad
23187,4,Bad
23188,1,Good
23189,5,Good
23190,5,Good
23191,5,Good
23192,4,Good
23193,4,Bad
23194,2,Bad
23195,3,Bad
23196,3,Bad
23197,4,Bad
23198,4,Good
23199,4,Bad
23200,5,Bad
23201,2,Bad
23202,2,Bad
23203,4,Good
23204,2,Bad
23205,5,Good
23206,5,Bad
23207,4,Bad
23208,1,Good
23209,3,Bad
23210,4,Good
23211,3,Good
23212,5,Bad
23213,5,Good
23214,4,Good
23215,3,Good
23216,3,Bad
23217,4,Good
23218,1,Bad
23219,2,Bad
23220,3,Bad
23221,3,Bad
23222,4,Bad
23223,2,Good
23224,5,Bad
23225,5,Bad
23226,1,Good
23227,1,Good
23228,3,Bad
23229,2,Bad
23230,2,Bad
23231,5,Good
23232,5,Good
23233,5,Good
23234,3,Good
23235,3,Good
23236,4,Bad
23237,5,Good
23238,5,Bad
23239,1,Bad
23240,5,Good
23241,4,Good
23242,5,Bad
23243,3,Bad
23244,2,Good
23245,3,Bad
23246,5,Good
23247,3,Bad
23248,1,Good
23249,4,Good
23250,3,Bad
23251,4,Bad
23252,4,Good
23253,1,Good
23254,5,Bad
23255,4,Bad
23256,4,Good
23257,4,Good
23258,1,Good
23259,4,Good
23260,4,Good
23261,5,Bad
23262,4,Bad
23263,5,Good
23264,1,Bad
23265,3,Bad
23266,1,Good
23267,5,Good
23268,2,Good
23269,3,Bad
23270,1,Good
23271,4,Good
23272,5,Good
23273,3,Good
23274,1,Bad
23275,2,Bad
23276,3,Good
23277,3,Bad
23278,4,Good
23279,4,Good
23280,2,Good
23281,2,Good
23282,5,Bad
23283,5,Good
23284,1,Good
23285,3,Good
23286,1,Bad
23287,3,Bad
23288,3,Good
23289,1,Good
23290,4,Bad
23291,4,Bad
23292,4,Good
23293,2,Good
23294,1,Bad
23295,2,Bad
23296,5,Good
23297,5,Bad
23298,5,Good
23299,1,Good
23300,5,Good
23301,5,Bad
23302,1,Bad
23303,4,Good
23304,5,Bad
23305,4,Bad
23306,1,Good
23307,4,Good
23308,5,Good
23309,2,Bad
23310,3,Good
23311,3,Bad
23312,5,Bad
23313,3,Bad
23314,4,Bad
23315,5,Bad
23316,5,Good
23317,5,Bad
23318,2,Bad
23319,2,Good
23320,5,Bad
23321,1,Good
23322,4,Bad
23323,5,Good
23324,5,Good
23325,2,Bad
23326,2,Bad
23327,2,Good
23328,5,Bad
23329,3,Good
23330,4,Bad
23331,2,Good
23332,2,Bad
23333,2,Good
23334,5,Good
23335,5,Good
23336,5,Good
23337,3,Bad
23338,4,Good
23339,4,Bad
23340,1,Good
23341,4,Bad
23342,5,Good
23343,1,Good
23344,5,Bad
23345,1,Bad
23346,2,Bad
23347,5,Bad
23348,4,Bad
23349,3,Good
23350,2,Bad
23351,1,Good
23352,2,Good
23353,2,Good
23354,3,Bad
23355,5,Good
23356,4,Good
23357,1,Bad
23358,1,Good
23359,2,Good
23360,5,Bad
23361,1,Bad
23362,4,Good
23363,3,Bad
23364,1,Bad
23365,5,Good
23366,2,Bad
23367,5,Good
23368,3,Good
23369,1,Bad
23370,2,Bad
23371,5,Bad
23372,2,Bad
23373,2,Good
23374,2,Good
23375,3,Bad
23376,1,Bad
23377,5,Good
23378,1,Bad
23379,5,Bad
23380,5,Bad
23381,1,Good
23382,4,Bad
23383,5,Good
23384,5,Good
23385,3,Good
23386,5,Bad
23387,4,Good
23388,2,Bad
23389,2,Good
23390,5,Bad
23391,4,Good
23392,2,Bad
23393,4,Good
23394,5,Good
23395,1,Bad
23396,5,Good
23397,3,Bad
23398,2,Bad
23399,2,Good
23400,1,Good
23401,3,Good
23402,1,Good
23403,3,Bad
23404,3,Bad
23405,2,Good
23406,3,Good
23407,2,Bad
23408,5,Bad
23409,4,Bad
23410,3,Good
23411,5,Bad
23412,5,Bad
23413,5,Bad
23414,1,Good
23415,2,Good
23416,3,Bad
23417,4,Bad
23418,1,Good
23419,3,Good
23420,5,Good
23421,5,Bad
23422,2,Bad
23423,1,Good
23424,1,Good
23425,1,Good
23426,3,Good
23427,2,Bad
23428,3,Good
23429,4,Good
23430,2,Bad
23431,3,Good
23432,4,Bad
23433,5,Good
23434,4,Good
23435,1,Good
23436,4,Good
23437,3,Good
23438,3,Good
23439,2,Bad
23440,5,Good
23441,5,Bad
23442,3,Bad
23443,5,Bad
23444,2,Good
23445,5,Good
23446,2,Good
23447,2,Bad
23448,4,Good
23449,4,Good
23450,4,Bad
23451,1,Good
23452,4,Good
23453,5,Bad
23454,4,Good
23455,3,Good
23456,1,Good
23457,1,Bad
23458,4,Bad
23459,2,Bad
23460,4,Bad
23461,2,Good
23462,4,Bad
23463,3,Good
23464,4,Bad
23465,4,Bad
23466,3,Bad
23467,3,Good
23468,4,Bad
23469,3,Bad
23470,5,Bad
23471,4,Bad
23472,2,Good
23473,2,Bad
23474,3,Good
23475,4,Bad
23476,5,Good
23477,1,Good
23478,1,Bad
23479,5,Bad
23480,4,Good
23481,2,Good
23482,1,Bad
23483,2,Bad
23484,4,Bad
23485,1,Good
23486,3,Good
23487,1,Bad
23488,1,Bad
23489,4,Good
23490,5,Good
23491,5,Bad
23492,4,Bad
23493,5,Good
23494,3,Bad
23495,4,Bad
23496,4,Bad
23497,3,Good
23498,4,Good
23499,3,Bad
23500,5,Good
23501,4,Bad
23502,2,Good
23503,5,Good
23504,4,Bad
23505,3,Bad
23506,4,Good
23507,5,Bad
23508,1,Bad
23509,2,Bad
23510,1,Bad
23511,2,Good
23512,2,Good
23513,4,Good
23514,1,Bad
23515,5,Good
23516,1,Bad
23517,4,Bad
23518,4,Good
23519,1,Good
23520,4,Bad
23521,4,Good
23522,2,Bad
23523,4,Good
23524,4,Good
23525,3,Bad
23526,4,Bad
23527,5,Good
23528,1,Bad
23529,4,Bad
23530,2,Bad
23531,5,Good
23532,3,Bad
23533,4,Good
23534,3,Good
23535,2,Bad
23536,5,Good
23537,3,Good
23538,2,Good
23539,4,Bad
23540,2,Good
23541,3,Good
23542,5,Bad
23543,4,Bad
23544,3,Good
23545,3,Good
23546,2,Bad
23547,1,Good
23548,1,Bad
23549,1,Bad
23550,1,Bad
23551,4,Bad
23552,3,Good
23553,5,Bad
23554,5,Good
23555,1,Bad
23556,4,Good
23557,4,Bad
23558,3,Good
23559,4,Bad
23560,4,Bad
23561,1,Good
23562,2,Bad
23563,2,Good
23564,5,Good
23565,4,Good
23566,1,Good
23567,5,Good
23568,4,Good
23569,2,Bad
23570,5,Good
23571,4,Bad
23572,1,Bad
23573,4,Good
23574,2,Bad
23575,3,Bad
23576,3,Bad
23577,3,Good
23578,5,Bad
23579,5,Bad
23580,1,Good
23581,5,Bad
23582,2,Bad
23583,1,Good
23584,2,Good
23585,5,Bad
23586,5,Bad
23587,1,Good
23588,1,Good
23589,3,Good
23590,1,Good
23591,3,Good
23592,3,Good
23593,3,Bad
23594,2,Bad
23595,2,Good
23596,1,Bad
23597,1,Good
23598,3,Good
23599,5,Bad
23600,2,Good
23601,1,Bad
23602,5,Bad
23603,2,Good
23604,1,Bad
23605,1,Bad
23606,3,Bad
23607,4,Good
23608,2,Good
23609,1,Bad
23610,5,Good
23611,4,Good
23612,1,Bad
23613,4,Good
23614,4,Bad
23615,5,Bad
23616,4,Bad
23617,4,Bad
23618,1,Bad
23619,1,Bad
23620,2,Bad
23621,3,Bad
23622,4,Bad
23623,5,Good
23624,2,Good
23625,5,Bad
23626,1,Good
23627,5,Good
23628,2,Good
23629,4,Bad
23630,4,Good
23631,2,Good
23632,2,Bad
23633,2,Good
23634,3,Bad
23635,2,Good
23636,5,Bad
23637,5,Bad
23638,1,Bad
23639,5,Good
23640,5,Bad
23641,4,Bad
23642,1,Good
23643,5,Good
23644,4,Bad
23645,4,Good
23646,5,Good
23647,5,Good
23648,5,Good
23649,4,Good
23650,3,Good
23651,3,Good
23652,5,Bad
23653,2,Good
23654,2,Good
23655,2,Good
23656,3,Bad
23657,5,Bad
23658,3,Good
23659,1,Good
23660,4,Bad
23661,3,Good
23662,3,Good
23663,1,Good
23664,1,Bad
23665,3,Good
23666,2,Bad
23667,2,Good
23668,2,Bad
23669,4,Bad
23670,1,Good
23671,1,Bad
23672,2,Good
23673,3,Bad
23674,1,Bad
23675,5,Good
23676,5,Bad
23677,2,Bad
23678,3,Good
23679,4,Bad
23680,5,Bad
23681,3,Bad
23682,5,Bad
23683,3,Bad
23684,5,Good
23685,5,Bad
23686,1,Good
23687,3,Good
23688,2,Bad
23689,4,Bad
23690,2,Bad
23691,1,Bad
23692,1,Good
23693,4,Good
23694,3,Bad
23695,3,Bad
23696,4,Bad
23697,1,Good
23698,4,Good
23699,5,Bad
23700,1,Good
23701,3,Bad
23702,4,Bad
23703,5,Good
23704,3,Bad
23705,2,Bad
23706,1,Good
23707,4,Good
23708,5,Good
23709,3,Bad
23710,3,Bad
23711,5,Bad
23712,2,Bad
23713,2,Bad
23714,1,Bad
23715,4,Bad
23716,3,Good
23717,4,Bad
23718,5,Good
23719,1,Good
23720,1,Good
23721,4,Good
23722,3,Bad
23723,5,Bad
23724,2,Good
23725,1,Good
23726,1,Bad
23727,4,Bad
23728,5,Good
23729,2,Bad
23730,5,Bad
23731,4,Good
23732,3,Good
23733,3,Bad
23734,3,Good
23735,4,Bad
23736,5,Bad
23737,5,Bad
23738,3,Good
23739,3,Good
23740,5,Bad
23741,2,Bad
23742,3,Bad
23743,1,Bad
23744,1,Bad
23745,5,Good
23746,5,Bad
23747,3,Bad
23748,5,Bad
23749,3,Good
23750,1,Bad
23751,4,Bad
23752,2,Good
23753,2,Good
23754,3,Good
23755,1,Bad
23756,3,Good
23757,4,Bad
23758,3,Good
23759,4,Bad
23760,2,Bad
23761,4,Good
23762,5,Good
23763,2,Bad
23764,2,Good
23765,5,Good
23766,2,Good
23767,5,Bad
23768,3,Good
23769,3,Good
23770,2,Good
23771,2,Good
23772,2,Bad
23773,3,Bad
23774,3,Bad
23775,4,Bad
23776,3,Good
23777,2,Bad
23778,2,Bad
23779,3,Good
23780,2,Good
23781,4,Bad
23782,5,Bad
23783,5,Good
23784,1,Bad
23785,2,Bad
23786,3,Good
23787,2,Bad
23788,4,Bad
23789,5,Good
23790,2,Good
23791,1,Good
23792,4,Good
23793,3,Bad
23794,5,Good
23795,2,Good
23796,4,Bad
23797,2,Bad
23798,4,Bad
23799,1,Good
23800,5,Bad
23801,5,Good
23802,2,Good
23803,5,Bad
23804,2,Good
23805,5,Good
23806,3,Good
23807,5,Bad
23808,2,Bad
23809,5,Good
23810,2,Bad
23811,5,Good
23812,3,Bad
23813,5,Good
23814,3,Bad
23815,1,Bad
23816,1,Good
23817,5,Good
23818,2,Good
23819,2,Good
23820,2,Bad
23821,4,Bad
23822,3,Good
23823,5,Good
23824,4,Good
23825,1,Good
23826,3,Bad
23827,3,Good
23828,2,Good
23829,4,Bad
23830,4,Bad
23831,3,Good
23832,4,Good
23833,2,Good
23834,3,Good
23835,5,Good
23836,1,Good
23837,2,Good
23838,2,Good
23839,2,Good
23840,2,Bad
23841,2,Good
23842,3,Good
23843,4,Bad
23844,3,Good
23845,1,Bad
23846,5,Good
23847,1,Bad
23848,4,Good
23849,5,Bad
23850,1,Bad
23851,3,Good
23852,5,Bad
23853,3,Bad
23854,2,Good
23855,5,Good
23856,1,Bad
23857,5,Good
23858,5,Good
23859,5,Bad
23860,2,Good
23861,1,Bad
23862,2,Bad
23863,2,Bad
23864,5,Good
23865,4,Good
23866,5,Bad
23867,3,Good
23868,3,Bad
23869,3,Good
23870,2,Bad
23871,3,Bad
23872,1,Bad
23873,5,Bad
23874,1,Good
23875,1,Bad
23876,2,Bad
23877,2,Good
23878,3,Bad
23879,1,Bad
23880,2,Bad
23881,5,Bad
23882,4,Good
23883,2,Bad
23884,1,Good
23885,1,Good
23886,1,Bad
23887,4,Good
23888,1,Bad
23889,4,Good
23890,1,Bad
23891,4,Good
23892,3,Good
23893,2,Good
23894,3,Good
23895,4,Bad
23896,4,Bad
23897,5,Bad
23898,1,Good
23899,1,Bad
23900,4,Bad
23901,3,Good
23902,3,Bad
23903,2,Bad
23904,5,Good
23905,3,Good
23906,3,Bad
23907,4,Bad
23908,4,Bad
23909,5,Good
23910,1,Bad
23911,2,Good
23912,3,Good
23913,3,Good
23914,4,Good
23915,2,Bad
23916,1,Bad
23917,4,Good
23918,2,Good
23919,4,Bad
23920,4,Good
23921,2,Bad
23922,1,Bad
23923,5,Bad
23924,5,Good
23925,3,Good
23926,3,Good
23927,3,Bad
23928,3,Good
23929,3,Bad
23930,4,Bad
23931,2,Good
23932,2,Bad
23933,5,Bad
23934,1,Good
23935,2,Bad
23936,1,Bad
23937,5,Good
23938,4,Good
23939,5,Good
23940,1,Bad
23941,4,Bad
23942,2,Good
23943,3,Good
23944,5,Good
23945,5,Good
23946,2,Good
23947,5,Bad
23948,1,Bad
23949,3,Good
23950,2,Good
23951,1,Bad
23952,5,Bad
23953,1,Good
23954,5,Good
23955,2,Bad
23956,5,Bad
23957,1,Good
23958,2,Bad
23959,5,Good
23960,3,Good
23961,5,Bad
23962,5,Good
23963,5,Good
23964,1,Bad
23965,2,Good
23966,3,Bad
23967,4,Good
23968,4,Good
23969,3,Good
23970,2,Good
23971,1,Good
23972,4,Good
23973,3,Bad
23974,2,Bad
23975,3,Good
23976,4,Bad
23977,2,Good
23978,2,Good
23979,4,Good
23980,1,Bad
23981,5,Bad
23982,1,Bad
23983,4,Bad
23984,1,Bad
23985,5,Good
23986,4,Good
23987,1,Good
23988,4,Bad
23989,5,Bad
23990,4,Bad
23991,1,Bad
23992,5,Good
23993,1,Bad
23994,1,Bad
23995,1,Bad
23996,1,Good
23997,4,Bad
23998,4,Bad
23999,1,Bad
24000,1,Bad
24001,2,Bad
24002,1,Bad
24003,4,Bad
24004,5,Bad
24005,5,Bad
24006,1,Bad
24007,4,Good
24008,1,Bad
24009,2,Bad
24010,3,Good
24011,4,Bad
24012,2,Bad
24013,4,Bad
24014,1,Bad
24015,3,Good
24016,1,Good
24017,5,Bad
24018,4,Bad
24019,1,Good
24020,3,Bad
24021,5,Bad
24022,1,Bad
24023,1,Bad
24024,2,Bad
24025,4,Bad
24026,4,Good
24027,4,Bad
24028,5,Good
24029,5,Good
24030,3,Bad
24031,2,Bad
24032,2,Good
24033,2,Good
24034,1,Bad
24035,5,Good
24036,2,Bad
24037,3,Good
24038,4,Good
24039,5,Bad
24040,1,Bad
24041,3,Good
24042,1,Bad
24043,4,Good
24044,2,Bad
24045,4,Good
24046,1,Bad
24047,3,Bad
24048,5,Bad
24049,3,Good
24050,3,Bad
24051,4,Bad
24052,5,Good
24053,3,Good
24054,4,Bad
24055,3,Bad
24056,3,Good
24057,5,Bad
24058,5,Bad
24059,4,Bad
24060,3,Bad
24061,2,Bad
24062,5,Bad
24063,3,Good
24064,2,Bad
24065,2,Bad
24066,2,Good
24067,4,Good
24068,5,Bad
24069,1,Good
24070,1,Bad
24071,5,Good
24072,2,Good
24073,1,Good
24074,3,Bad
24075,5,Bad
24076,4,Good
24077,3,Bad
24078,5,Good
24079,5,Bad
24080,4,Good
24081,5,Good
24082,2,Bad
24083,4,Bad
24084,4,Good
24085,2,Good
24086,3,Bad
24087,2,Bad
24088,2,Bad
24089,3,Bad
24090,2,Bad
24091,5,Good
24092,3,Bad
24093,4,Bad
24094,5,Good
24095,3,Good
24096,1,Bad
24097,5,Bad
24098,3,Bad
24099,1,Bad
24100,5,Bad
24101,1,Bad
24102,3,Good
24103,5,Bad
24104,4,Bad
24105,5,Good
24106,4,Good
24107,5,Bad
24108,3,Bad
24109,5,Bad
24110,2,Bad
24111,2,Bad
24112,3,Good
24113,3,Good
24114,3,Bad
24115,2,Good
24116,3,Good
24117,1,Bad
24118,3,Bad
24119,1,Good
24120,2,Good
24121,2,Bad
24122,4,Good
24123,3,Bad
24124,3,Bad
24125,2,Good
24126,5,Bad
24127,4,Good
24128,5,Good
24129,4,Good
24130,5,Good
24131,1,Good
24132,4,Bad
24133,3,Bad
24134,2,Good
